event_date,event_datetime,visitor_nss,visitor_team,home_team,Money Line Open Visitor,Money Line Open Home,Money Line Visitor,Money Line Home
2/9/2010 0:00,2/9/2010 19:00,3051,Florida Panthers,Carolina Hurricanes,,,,
2/9/2010 0:00,2/9/2010 19:00,3053,Nashville Predators,New York Islanders,,,,
2/9/2010 0:00,2/9/2010 19:00,3055,Boston Bruins,Buffalo Sabres,,,,
2/9/2010 0:00,2/9/2010 19:00,3057,Vancouver Canucks,Tampa Bay Lightning,,,,
2/9/2010 0:00,2/9/2010 19:00,3059,Calgary Flames,Ottawa Senators,,,,
2/9/2010 0:00,2/9/2010 19:00,3061,Detroit Red Wings,St. Louis Blues,,,,
2/9/2010 0:00,2/9/2010 20:00,3063,Dallas Stars,Chicago Blackhawks,,,,
2/9/2010 0:00,2/9/2010 0:00,3091,Away Goals,Home Goals,,,,
2/8/2010 0:00,2/8/2010 19:00,1,New Jersey Devils,Philadelphia Flyers,106,-115,103,-111
2/8/2010 0:00,2/8/2010 19:00,3,San Jose Sharks,Toronto Maple Leafs,-145,134,-158,146
2/8/2010 0:00,2/8/2010 21:00,5,Edmonton Oilers,Arizona Coyotes,219,-240,197,-215
2/8/2010 0:00,2/8/2010 21:00,7,St. Louis Blues,Colorado Avalanche,139,-151,111,-120
2/8/2010 0:00,2/8/2010 22:00,9,Los Angeles Kings,Anaheim Ducks,106,-115,-105,-103
2/8/2010 0:00,2/8/2010 0:00,41,Away Goals,Home Goals,147,-160,139,-151
2/8/2010 0:00,,1001,New Jersey Devils,Philadelphia Flyers,101,-109,102,-110
2/8/2010 0:00,2/8/2010 19:00,1001,New Jersey Devils,Philadelphia Flyers,101,-109,102,-110
2/8/2010 0:00,2/8/2010 19:00,1003,San Jose Sharks,Toronto Maple Leafs,-127,117,-133,123
2/8/2010 0:00,,1003,San Jose Sharks,Toronto Maple Leafs,-127,117,-133,123
2/8/2010 0:00,,1005,Edmonton Oilers,Arizona Coyotes,169,-184,150,-190
2/8/2010 0:00,2/8/2010 21:00,1005,Edmonton Oilers,Arizona Coyotes,169,-184,150,-190
2/8/2010 0:00,2/8/2010 21:00,1007,St. Louis Blues,Colorado Avalanche,121,-131,107,-116
2/8/2010 0:00,,1007,St. Louis Blues,Colorado Avalanche,121,-131,107,-116
2/8/2010 0:00,,1009,Los Angeles Kings,Anaheim Ducks,101,-109,-107,-101
2/8/2010 0:00,2/8/2010 22:00,1009,Los Angeles Kings,Anaheim Ducks,101,-109,-107,-101
2/8/2010 0:00,2/8/2010 0:00,1041,Away Goals,Home Goals,129,-140,115,-135
2/8/2010 0:00,,1041,Away Goals,Home Goals,129,-140,115,-135
2/8/2010 0:00,2/8/2010 19:00,3001,New Jersey Devils,Philadelphia Flyers,,,,
2/8/2010 0:00,2/8/2010 19:00,3003,San Jose Sharks,Toronto Maple Leafs,,,,
2/8/2010 0:00,2/8/2010 21:00,3005,Edmonton Oilers,Arizona Coyotes,,,,
2/8/2010 0:00,2/8/2010 21:00,3007,St. Louis Blues,Colorado Avalanche,,,,
2/8/2010 0:00,2/8/2010 22:00,3009,Los Angeles Kings,Anaheim Ducks,,,,
2/8/2010 0:00,2/8/2010 0:00,3041,Away Goals,Home Goals,,,,
2/7/2010 0:00,2/7/2010 12:00,51,Pittsburgh Penguins,Washington Capitals,158,-172,165,-180
2/7/2010 0:00,2/7/2010 15:00,53,Boston Bruins,Montreal Canadiens,101,-109,105,-114
2/7/2010 0:00,2/7/2010 0:00,91,Away Goals,Home Goals,138,-150,149,-162
2/7/2010 0:00,,1051,Pittsburgh Penguins,Washington Capitals,132,-143,135,-155
2/7/2010 0:00,2/7/2010 12:00,1051,Pittsburgh Penguins,Washington Capitals,132,-143,135,-155
2/7/2010 0:00,2/7/2010 15:00,1053,Boston Bruins,Montreal Canadiens,-104,-104,-110,-110
2/7/2010 0:00,,1053,Boston Bruins,Montreal Canadiens,-104,-104,-110,-110
2/7/2010 0:00,,1091,Away Goals,Home Goals,120,-130,124,-134
2/7/2010 0:00,2/7/2010 0:00,1091,Away Goals,Home Goals,120,-130,124,-134
2/7/2010 0:00,2/7/2010 12:00,3051,Pittsburgh Penguins,Washington Capitals,,,,
2/7/2010 0:00,2/7/2010 15:00,3053,Boston Bruins,Montreal Canadiens,,,,
2/7/2010 0:00,2/7/2010 0:00,3091,Away Goals,Home Goals,,,,
2/6/2010 0:00,2/6/2010 13:00,1,Vancouver Canucks,Boston Bruins,-125,115,-109,101
2/6/2010 0:00,2/6/2010 13:00,3,Pittsburgh Penguins,Montreal Canadiens,-156,144,-145,134
2/6/2010 0:00,2/6/2010 16:00,5,Detroit Red Wings,Los Angeles Kings,129,-140,116,-126
2/6/2010 0:00,2/6/2010 18:00,7,Arizona Coyotes,Dallas Stars,125,-135,124,-134
2/6/2010 0:00,2/6/2010 19:00,9,Calgary Flames,Tampa Bay Lightning,106,-115,103,-111
2/6/2010 0:00,2/6/2010 19:00,11,Florida Panthers,Atlanta Thrashers,106,-115,106,-115
2/6/2010 0:00,2/6/2010 19:00,13,New Jersey Devils,New York Rangers,-130,120,-125,115
2/6/2010 0:00,2/6/2010 19:00,15,Buffalo Sabres,Columbus Blue Jackets,120,-130,106,-115
2/6/2010 0:00,2/6/2010 19:00,17,Carolina Hurricanes,New York Islanders,125,-135,135,-146
2/6/2010 0:00,2/6/2010 19:00,19,Ottawa Senators,Toronto Maple Leafs,-135,125,-120,111
2/6/2010 0:00,2/6/2010 20:00,21,Philadelphia Flyers,Minnesota Wild,-125,115,-130,120
2/6/2010 0:00,2/6/2010 19:00,23,Chicago Blackhawks,St. Louis Blues,-145,134,-136,126
2/6/2010 0:00,2/6/2010 19:00,25,San Jose Sharks,Nashville Predators,-120,111,-116,107
2/6/2010 0:00,2/6/2010 22:00,27,Edmonton Oilers,Colorado Avalanche,219,-240,201,-220
2/6/2010 0:00,2/6/2010 0:00,41,Away Goals,Home Goals,104,-113,108,-117
2/6/2010 0:00,,1001,Vancouver Canucks,Boston Bruins,-115,106,-110,-110
2/6/2010 0:00,2/6/2010 13:00,1001,Vancouver Canucks,Boston Bruins,-115,106,-110,-110
2/6/2010 0:00,2/6/2010 13:00,1003,Pittsburgh Penguins,Montreal Canadiens,-132,122,-135,115
2/6/2010 0:00,,1003,Pittsburgh Penguins,Montreal Canadiens,-132,122,-135,115
2/6/2010 0:00,,1005,Detroit Red Wings,Los Angeles Kings,113,-122,106,-115
2/6/2010 0:00,2/6/2010 16:00,1005,Detroit Red Wings,Los Angeles Kings,113,-122,106,-115
2/6/2010 0:00,2/6/2010 18:00,1007,Arizona Coyotes,Dallas Stars,112,-121,111,-120
2/6/2010 0:00,,1007,Arizona Coyotes,Dallas Stars,112,-121,111,-120
2/6/2010 0:00,,1009,Calgary Flames,Tampa Bay Lightning,104,-113,104,-113
2/6/2010 0:00,2/6/2010 19:00,1009,Calgary Flames,Tampa Bay Lightning,104,-113,104,-113
2/6/2010 0:00,2/6/2010 19:00,1011,Florida Panthers,Atlanta Thrashers,101,-109,-105,-115
2/6/2010 0:00,,1011,Florida Panthers,Atlanta Thrashers,101,-109,-105,-115
2/6/2010 0:00,,1013,New Jersey Devils,New York Rangers,-113,104,-120,100
2/6/2010 0:00,2/6/2010 19:00,1013,New Jersey Devils,New York Rangers,-113,104,-120,100
2/6/2010 0:00,2/6/2010 19:00,1015,Buffalo Sabres,Columbus Blue Jackets,105,-114,-105,-115
2/6/2010 0:00,,1015,Buffalo Sabres,Columbus Blue Jackets,105,-114,-105,-115
2/6/2010 0:00,,1017,Carolina Hurricanes,New York Islanders,112,-121,110,-130
2/6/2010 0:00,2/6/2010 19:00,1017,Carolina Hurricanes,New York Islanders,112,-121,110,-130
2/6/2010 0:00,2/6/2010 19:00,1019,Ottawa Senators,Toronto Maple Leafs,-121,112,-120,100
2/6/2010 0:00,,1019,Ottawa Senators,Toronto Maple Leafs,-121,112,-120,100
2/6/2010 0:00,,1021,Philadelphia Flyers,Minnesota Wild,-109,101,-115,-105
2/6/2010 0:00,2/6/2010 20:00,1021,Philadelphia Flyers,Minnesota Wild,-109,101,-115,-105
2/6/2010 0:00,2/6/2010 19:00,1023,Chicago Blackhawks,St. Louis Blues,-127,117,-130,110
2/6/2010 0:00,,1023,Chicago Blackhawks,St. Louis Blues,-127,117,-130,110
2/6/2010 0:00,,1025,San Jose Sharks,Nashville Predators,-113,104,-115,-105
2/6/2010 0:00,2/6/2010 19:00,1025,San Jose Sharks,Nashville Predators,-113,104,-115,-105
2/6/2010 0:00,2/6/2010 22:00,1027,Edmonton Oilers,Colorado Avalanche,169,-184,170,-200
2/6/2010 0:00,,1027,Edmonton Oilers,Colorado Avalanche,169,-184,170,-200
2/6/2010 0:00,,1041,Away Goals,Home Goals,100,-108,100,-108
2/6/2010 0:00,2/6/2010 0:00,1041,Away Goals,Home Goals,100,-108,100,-108
2/6/2010 0:00,2/6/2010 13:00,3001,Vancouver Canucks,Boston Bruins,,,,
2/6/2010 0:00,2/6/2010 13:00,3003,Pittsburgh Penguins,Montreal Canadiens,,,,
2/6/2010 0:00,2/6/2010 16:00,3005,Detroit Red Wings,Los Angeles Kings,,,,
2/6/2010 0:00,2/6/2010 18:00,3007,Arizona Coyotes,Dallas Stars,,,,
2/6/2010 0:00,2/6/2010 19:00,3009,Calgary Flames,Tampa Bay Lightning,,,,
2/6/2010 0:00,2/6/2010 19:00,3011,Florida Panthers,Atlanta Thrashers,,,,
2/6/2010 0:00,2/6/2010 19:00,3013,New Jersey Devils,New York Rangers,,,,
2/6/2010 0:00,2/6/2010 19:00,3015,Buffalo Sabres,Columbus Blue Jackets,,,,
2/6/2010 0:00,2/6/2010 19:00,3017,Carolina Hurricanes,New York Islanders,,,,
2/6/2010 0:00,2/6/2010 19:00,3019,Ottawa Senators,Toronto Maple Leafs,,,,
2/6/2010 0:00,2/6/2010 20:00,3021,Philadelphia Flyers,Minnesota Wild,,,,
2/6/2010 0:00,2/6/2010 19:00,3023,Chicago Blackhawks,St. Louis Blues,,,,
2/6/2010 0:00,2/6/2010 19:00,3025,San Jose Sharks,Nashville Predators,,,,
2/6/2010 0:00,2/6/2010 22:00,3027,Edmonton Oilers,Colorado Avalanche,,,,
2/6/2010 0:00,2/6/2010 0:00,3041,Away Goals,Home Goals,,,,
2/5/2010 0:00,2/5/2010 19:00,51,Atlanta Thrashers,Washington Capitals,262,-290,275,-305
2/5/2010 0:00,2/5/2010 18:00,53,Toronto Maple Leafs,New Jersey Devils,177,-193,197,-215
2/5/2010 0:00,2/5/2010 19:00,55,Carolina Hurricanes,Buffalo Sabres,192,-210,195,-213
2/5/2010 0:00,2/5/2010 19:30,57,Calgary Flames,Florida Panthers,103,-111,106,-115
2/5/2010 0:00,2/5/2010 20:00,59,Arizona Coyotes,Chicago Blackhawks,167,-182,223,-245
2/5/2010 0:00,2/5/2010 0:00,91,Away Goals,Home Goals,281,-312,392,-445
2/5/2010 0:00,,1051,Atlanta Thrashers,Washington Capitals,216,-237,190,-230
2/5/2010 0:00,2/5/2010 19:00,1051,Atlanta Thrashers,Washington Capitals,216,-237,190,-230
2/5/2010 0:00,2/5/2010 18:00,1053,Toronto Maple Leafs,New Jersey Devils,147,-160,150,-170
2/5/2010 0:00,,1053,Toronto Maple Leafs,New Jersey Devils,147,-160,150,-170
2/5/2010 0:00,,1055,Carolina Hurricanes,Buffalo Sabres,155,-168,150,-170
2/5/2010 0:00,2/5/2010 19:00,1055,Carolina Hurricanes,Buffalo Sabres,155,-168,150,-170
2/5/2010 0:00,2/5/2010 19:30,1057,Calgary Flames,Florida Panthers,-104,-104,-107,-113
2/5/2010 0:00,,1057,Calgary Flames,Florida Panthers,-104,-104,-107,-113
2/5/2010 0:00,,1059,Arizona Coyotes,Chicago Blackhawks,141,-153,150,-170
2/5/2010 0:00,2/5/2010 20:00,1059,Arizona Coyotes,Chicago Blackhawks,141,-153,150,-170
2/5/2010 0:00,2/5/2010 0:00,1091,Away Goals,Home Goals,213,-234,220,-260
2/5/2010 0:00,,1091,Away Goals,Home Goals,213,-234,220,-260
2/5/2010 0:00,2/5/2010 19:00,3051,Atlanta Thrashers,Washington Capitals,,,,
2/5/2010 0:00,2/5/2010 18:00,3053,Toronto Maple Leafs,New Jersey Devils,,,,
2/5/2010 0:00,2/5/2010 19:00,3055,Carolina Hurricanes,Buffalo Sabres,,,,
2/5/2010 0:00,2/5/2010 19:30,3057,Calgary Flames,Florida Panthers,,,,
2/5/2010 0:00,2/5/2010 20:00,3059,Arizona Coyotes,Chicago Blackhawks,,,,
2/5/2010 0:00,2/5/2010 0:00,3091,Away Goals,Home Goals,,,,
2/4/2010 0:00,2/4/2010 19:00,1,Dallas Stars,Columbus Blue Jackets,115,-125,128,-139
2/4/2010 0:00,2/4/2010 18:00,3,Washington Capitals,New York Rangers,-156,144,-144,133
2/4/2010 0:00,2/4/2010 19:00,5,Montreal Canadiens,Boston Bruins,144,-156,147,-160
2/4/2010 0:00,2/4/2010 19:00,7,New York Islanders,Tampa Bay Lightning,144,-156,126,-137
2/4/2010 0:00,2/4/2010 19:00,9,Vancouver Canucks,Ottawa Senators,-109,101,-104,-104
2/4/2010 0:00,2/4/2010 20:00,11,San Jose Sharks,St. Louis Blues,-156,144,-138,127
2/4/2010 0:00,2/4/2010 20:00,13,Colorado Avalanche,Nashville Predators,120,-130,126,-137
2/4/2010 0:00,2/4/2010 20:00,15,Edmonton Oilers,Minnesota Wild,177,-193,207,-227
2/4/2010 0:00,2/4/2010 22:00,17,Anaheim Ducks,Los Angeles Kings,144,-156,146,-158
2/4/2010 0:00,2/4/2010 18:00,41,Away Goals,Home Goals,128,-139,142,-154
2/4/2010 0:00,,1001,Dallas Stars,Columbus Blue Jackets,107,-116,113,-122
2/4/2010 0:00,2/4/2010 19:00,1001,Dallas Stars,Columbus Blue Jackets,107,-116,113,-122
2/4/2010 0:00,2/4/2010 18:00,1003,Washington Capitals,New York Rangers,-130,120,-120,111
2/4/2010 0:00,,1003,Washington Capitals,New York Rangers,-130,120,-120,111
2/4/2010 0:00,,1005,Montreal Canadiens,Boston Bruins,125,-135,129,-140
2/4/2010 0:00,2/4/2010 19:00,1005,Montreal Canadiens,Boston Bruins,125,-135,129,-140
2/4/2010 0:00,2/4/2010 19:00,1007,New York Islanders,Tampa Bay Lightning,125,-135,115,-125
2/4/2010 0:00,,1007,New York Islanders,Tampa Bay Lightning,125,-135,115,-125
2/4/2010 0:00,,1009,Vancouver Canucks,Ottawa Senators,-110,102,-104,-104
2/4/2010 0:00,2/4/2010 19:00,1009,Vancouver Canucks,Ottawa Senators,-110,102,-104,-104
2/4/2010 0:00,2/4/2010 20:00,1011,San Jose Sharks,St. Louis Blues,-135,125,-130,110
2/4/2010 0:00,,1011,San Jose Sharks,St. Louis Blues,-135,125,-130,110
2/4/2010 0:00,,1013,Colorado Avalanche,Nashville Predators,111,-120,110,-130
2/4/2010 0:00,2/4/2010 20:00,1013,Colorado Avalanche,Nashville Predators,111,-120,110,-130
2/4/2010 0:00,2/4/2010 20:00,1015,Edmonton Oilers,Minnesota Wild,150,-163,155,-175
2/4/2010 0:00,,1015,Edmonton Oilers,Minnesota Wild,150,-163,155,-175
2/4/2010 0:00,,1017,Anaheim Ducks,Los Angeles Kings,125,-135,120,-140
2/4/2010 0:00,2/4/2010 22:00,1017,Anaheim Ducks,Los Angeles Kings,125,-135,120,-140
2/4/2010 0:00,2/4/2010 18:00,1041,Away Goals,Home Goals,117,-127,110,-130
2/4/2010 0:00,,1041,Away Goals,Home Goals,117,-127,110,-130
2/4/2010 0:00,2/4/2010 19:00,3001,Dallas Stars,Columbus Blue Jackets,,,,
2/4/2010 0:00,2/4/2010 18:00,3003,Washington Capitals,New York Rangers,,,,
2/4/2010 0:00,2/4/2010 19:00,3005,Montreal Canadiens,Boston Bruins,,,,
2/4/2010 0:00,2/4/2010 19:00,3007,New York Islanders,Tampa Bay Lightning,,,,
2/4/2010 0:00,2/4/2010 19:00,3009,Vancouver Canucks,Ottawa Senators,,,,
2/4/2010 0:00,2/4/2010 20:00,3011,San Jose Sharks,St. Louis Blues,,,,
2/4/2010 0:00,2/4/2010 20:00,3013,Colorado Avalanche,Nashville Predators,,,,
2/4/2010 0:00,2/4/2010 20:00,3015,Edmonton Oilers,Minnesota Wild,,,,
2/4/2010 0:00,2/4/2010 22:00,3017,Anaheim Ducks,Los Angeles Kings,,,,
2/4/2010 0:00,2/4/2010 18:00,3041,Away Goals,Home Goals,,,,
2/3/2010 0:00,2/3/2010 19:00,51,Ottawa Senators,Buffalo Sabres,125,-135,126,-137
2/3/2010 0:00,2/3/2010 20:00,53,St. Louis Blues,Chicago Blackhawks,236,-260,215,-236
2/3/2010 0:00,2/3/2010 21:00,55,Carolina Hurricanes,Calgary Flames,158,-172,142,-154
2/3/2010 0:00,2/3/2010 21:00,57,Philadelphia Flyers,Edmonton Oilers,-193,177,-185,170
2/3/2010 0:00,2/3/2010 22:00,59,Detroit Red Wings,Anaheim Ducks,125,-135,113,-122
2/3/2010 0:00,2/3/2010 0:00,91,Away Goals,Home Goals,156,-170,156,-170
2/3/2010 0:00,,1051,Ottawa Senators,Buffalo Sabres,112,-121,112,-121
2/3/2010 0:00,2/3/2010 19:00,1051,Ottawa Senators,Buffalo Sabres,112,-121,112,-121
2/3/2010 0:00,2/3/2010 20:00,1053,St. Louis Blues,Chicago Blackhawks,183,-200,163,-177
2/3/2010 0:00,,1053,St. Louis Blues,Chicago Blackhawks,183,-200,163,-177
2/3/2010 0:00,,1055,Carolina Hurricanes,Calgary Flames,132,-143,125,-135
2/3/2010 0:00,2/3/2010 21:00,1055,Carolina Hurricanes,Calgary Flames,132,-143,125,-135
2/3/2010 0:00,2/3/2010 21:00,1057,Philadelphia Flyers,Edmonton Oilers,-152,140,-147,136
2/3/2010 0:00,,1057,Philadelphia Flyers,Edmonton Oilers,-152,140,-147,136
2/3/2010 0:00,,1059,Detroit Red Wings,Anaheim Ducks,111,-120,105,-114
2/3/2010 0:00,2/3/2010 22:00,1059,Detroit Red Wings,Anaheim Ducks,111,-120,105,-114
2/3/2010 0:00,2/3/2010 0:00,1091,Away Goals,Home Goals,134,-145,135,-146
2/3/2010 0:00,,1091,Away Goals,Home Goals,134,-145,135,-146
2/3/2010 0:00,2/3/2010 19:00,3051,Ottawa Senators,Buffalo Sabres,,,,
2/3/2010 0:00,2/3/2010 20:00,3053,St. Louis Blues,Chicago Blackhawks,,,,
2/3/2010 0:00,2/3/2010 21:00,3055,Carolina Hurricanes,Calgary Flames,,,,
2/3/2010 0:00,2/3/2010 21:00,3057,Philadelphia Flyers,Edmonton Oilers,,,,
2/3/2010 0:00,2/3/2010 22:00,3059,Detroit Red Wings,Anaheim Ducks,,,,
2/3/2010 0:00,2/3/2010 0:00,3091,Away Goals,Home Goals,,,,
2/2/2010 0:00,2/2/2010 19:00,1,New Jersey Devils,Toronto Maple Leafs,-151,139,-135,125
2/2/2010 0:00,2/2/2010 19:00,3,Washington Capitals,Boston Bruins,-145,134,-128,118
2/2/2010 0:00,2/2/2010 19:00,5,Tampa Bay Lightning,Atlanta Thrashers,125,-135,134,-145
2/2/2010 0:00,2/2/2010 19:00,7,Vancouver Canucks,Montreal Canadiens,-140,129,-152,140
2/2/2010 0:00,2/2/2010 19:00,9,Arizona Coyotes,Nashville Predators,129,-140,135,-146
2/2/2010 0:00,2/2/2010 20:00,11,Minnesota Wild,Dallas Stars,125,-135,123,-133
2/2/2010 0:00,2/2/2010 21:00,13,Columbus Blue Jackets,Colorado Avalanche,163,-177,147,-160
2/2/2010 0:00,2/2/2010 22:00,15,Detroit Red Wings,San Jose Sharks,163,-177,163,-177
2/2/2010 0:00,2/2/2010 22:00,17,New York Rangers,Los Angeles Kings,144,-156,147,-160
2/2/2010 0:00,2/2/2010 0:00,41,Away Goals,Home Goals,130,-141,138,-150
2/2/2010 0:00,,1001,New Jersey Devils,Toronto Maple Leafs,-125,115,-125,105
2/2/2010 0:00,2/2/2010 19:00,1001,New Jersey Devils,Toronto Maple Leafs,-125,115,-125,105
2/2/2010 0:00,2/2/2010 19:00,1003,Washington Capitals,Boston Bruins,-122,113,-116,107
2/2/2010 0:00,,1003,Washington Capitals,Boston Bruins,-122,113,-116,107
2/2/2010 0:00,,1005,Tampa Bay Lightning,Atlanta Thrashers,112,-121,105,-125
2/2/2010 0:00,2/2/2010 19:00,1005,Tampa Bay Lightning,Atlanta Thrashers,112,-121,105,-125
2/2/2010 0:00,2/2/2010 19:00,1007,Vancouver Canucks,Montreal Canadiens,-124,115,-140,120
2/2/2010 0:00,,1007,Vancouver Canucks,Montreal Canadiens,-124,115,-140,120
2/2/2010 0:00,,1009,Arizona Coyotes,Nashville Predators,115,-125,105,-125
2/2/2010 0:00,2/2/2010 19:00,1009,Arizona Coyotes,Nashville Predators,115,-125,105,-125
2/2/2010 0:00,2/2/2010 20:00,1011,Minnesota Wild,Dallas Stars,112,-121,105,-125
2/2/2010 0:00,,1011,Minnesota Wild,Dallas Stars,112,-121,105,-125
2/2/2010 0:00,,1013,Columbus Blue Jackets,Colorado Avalanche,135,-146,130,-150
2/2/2010 0:00,2/2/2010 21:00,1013,Columbus Blue Jackets,Colorado Avalanche,135,-146,130,-150
2/2/2010 0:00,2/2/2010 22:00,1015,Detroit Red Wings,San Jose Sharks,135,-146,128,-139
2/2/2010 0:00,,1015,Detroit Red Wings,San Jose Sharks,135,-146,128,-139
2/2/2010 0:00,,1017,New York Rangers,Los Angeles Kings,124,-134,120,-140
2/2/2010 0:00,2/2/2010 22:00,1017,New York Rangers,Los Angeles Kings,124,-134,120,-140
2/2/2010 0:00,2/2/2010 0:00,1041,Away Goals,Home Goals,121,-131,121,-131
2/2/2010 0:00,,1041,Away Goals,Home Goals,121,-131,121,-131
2/2/2010 0:00,2/2/2010 19:00,3001,New Jersey Devils,Toronto Maple Leafs,,,,
2/2/2010 0:00,2/2/2010 19:00,3003,Washington Capitals,Boston Bruins,,,,
2/2/2010 0:00,2/2/2010 19:00,3005,Tampa Bay Lightning,Atlanta Thrashers,,,,
2/2/2010 0:00,2/2/2010 19:00,3007,Vancouver Canucks,Montreal Canadiens,,,,
2/2/2010 0:00,2/2/2010 19:00,3009,Arizona Coyotes,Nashville Predators,,,,
2/2/2010 0:00,2/2/2010 20:00,3011,Minnesota Wild,Dallas Stars,,,,
2/2/2010 0:00,2/2/2010 21:00,3013,Columbus Blue Jackets,Colorado Avalanche,,,,
2/2/2010 0:00,2/2/2010 22:00,3015,Detroit Red Wings,San Jose Sharks,,,,
2/2/2010 0:00,2/2/2010 22:00,3017,New York Rangers,Los Angeles Kings,,,,
2/2/2010 0:00,2/2/2010 0:00,3041,Away Goals,Home Goals,,,,
2/1/2010 0:00,2/1/2010 19:00,51,Buffalo Sabres,Pittsburgh Penguins,115,-125,126,-137
2/1/2010 0:00,2/1/2010 19:00,53,Anaheim Ducks,Florida Panthers,101,-109,104,-113
2/1/2010 0:00,2/1/2010 21:00,55,Philadelphia Flyers,Calgary Flames,115,-125,117,-127
2/1/2010 0:00,2/1/2010 21:00,57,Carolina Hurricanes,Edmonton Oilers,-125,115,-148,136
2/1/2010 0:00,2/1/2010 0:00,91,Away Goals,Home Goals,-101,-107,104,-112
2/1/2010 0:00,,1051,Buffalo Sabres,Pittsburgh Penguins,107,-116,115,-135
2/1/2010 0:00,2/1/2010 19:00,1051,Buffalo Sabres,Pittsburgh Penguins,107,-116,115,-135
2/1/2010 0:00,2/1/2010 19:00,1053,Anaheim Ducks,Florida Panthers,-102,-106,-110,-110
2/1/2010 0:00,,1053,Anaheim Ducks,Florida Panthers,-102,-106,-110,-110
2/1/2010 0:00,,1055,Philadelphia Flyers,Calgary Flames,107,-116,100,-120
2/1/2010 0:00,2/1/2010 21:00,1055,Philadelphia Flyers,Calgary Flames,107,-116,100,-120
2/1/2010 0:00,2/1/2010 21:00,1057,Carolina Hurricanes,Edmonton Oilers,-116,107,-135,115
2/1/2010 0:00,,1057,Carolina Hurricanes,Edmonton Oilers,-116,107,-135,115
2/1/2010 0:00,,1091,Away Goals,Home Goals,-104,-104,107,-116
2/1/2010 0:00,2/1/2010 0:00,1091,Away Goals,Home Goals,-104,-104,107,-116
2/1/2010 0:00,2/1/2010 19:00,3051,Buffalo Sabres,Pittsburgh Penguins,,,,
2/1/2010 0:00,2/1/2010 19:00,3053,Anaheim Ducks,Florida Panthers,,,,
2/1/2010 0:00,2/1/2010 21:00,3055,Philadelphia Flyers,Calgary Flames,,,,
2/1/2010 0:00,2/1/2010 21:00,3057,Carolina Hurricanes,Edmonton Oilers,,,,
2/1/2010 0:00,2/1/2010 0:00,3091,Away Goals,Home Goals,,,,
1/31/2010 0:00,1/31/2010 15:00,1,Tampa Bay Lightning,Washington Capitals,228,-250,233,-256
1/31/2010 0:00,1/31/2010 12:00,3,Detroit Red Wings,Pittsburgh Penguins,144,-156,142,-154
1/31/2010 0:00,1/31/2010 16:00,5,New York Islanders,Florida Panthers,134,-145,165,-179
1/31/2010 0:00,1/31/2010 16:00,7,Los Angeles Kings,New Jersey Devils,153,-166,146,-159
1/31/2010 0:00,1/31/2010 18:00,9,Arizona Coyotes,Dallas Stars,125,-135,128,-139
1/31/2010 0:00,1/31/2010 20:00,11,New York Rangers,Colorado Avalanche,163,-177,171,-186
1/31/2010 0:00,1/31/2010 0:00,41,Away Goals,Home Goals,245,-270,286,-318
1/31/2010 0:00,,1001,Tampa Bay Lightning,Washington Capitals,177,-193,169,-184
1/31/2010 0:00,1/31/2010 15:00,1001,Tampa Bay Lightning,Washington Capitals,177,-193,169,-184
1/31/2010 0:00,1/31/2010 12:00,1003,Detroit Red Wings,Pittsburgh Penguins,125,-135,122,-132
1/31/2010 0:00,,1003,Detroit Red Wings,Pittsburgh Penguins,125,-135,122,-132
1/31/2010 0:00,,1005,New York Islanders,Florida Panthers,120,-130,135,-155
1/31/2010 0:00,1/31/2010 16:00,1005,New York Islanders,Florida Panthers,120,-130,135,-155
1/31/2010 0:00,1/31/2010 16:00,1007,Los Angeles Kings,New Jersey Devils,129,-140,126,-136
1/31/2010 0:00,,1007,Los Angeles Kings,New Jersey Devils,129,-140,126,-136
1/31/2010 0:00,,1009,Arizona Coyotes,Dallas Stars,112,-121,-115,-115
1/31/2010 0:00,1/31/2010 18:00,1009,Arizona Coyotes,Dallas Stars,112,-121,-115,-115
1/31/2010 0:00,1/31/2010 20:00,1011,New York Rangers,Colorado Avalanche,135,-146,135,-155
1/31/2010 0:00,,1011,New York Rangers,Colorado Avalanche,135,-146,135,-155
1/31/2010 0:00,,1041,Away Goals,Home Goals,228,-250,210,-230
1/31/2010 0:00,1/31/2010 0:00,1041,Away Goals,Home Goals,228,-250,210,-230
1/31/2010 0:00,1/31/2010 15:00,3001,Tampa Bay Lightning,Washington Capitals,,,,
1/31/2010 0:00,1/31/2010 12:00,3003,Detroit Red Wings,Pittsburgh Penguins,,,,
1/31/2010 0:00,1/31/2010 16:00,3005,New York Islanders,Florida Panthers,,,,
1/31/2010 0:00,1/31/2010 16:00,3007,Los Angeles Kings,New Jersey Devils,,,,
1/31/2010 0:00,1/31/2010 18:00,3009,Arizona Coyotes,Dallas Stars,,,,
1/31/2010 0:00,1/31/2010 20:00,3011,New York Rangers,Colorado Avalanche,,,,
1/31/2010 0:00,1/31/2010 0:00,3041,Away Goals,Home Goals,,,,
1/30/2010 0:00,1/30/2010 13:00,51,New York Islanders,Philadelphia Flyers,176,-192,174,-190
1/30/2010 0:00,1/30/2010 14:00,53,Montreal Canadiens,Ottawa Senators,161,-175,166,-181
1/30/2010 0:00,1/30/2010 18:00,55,Chicago Blackhawks,Carolina Hurricanes,-170,156,-163,150
